Id,Occupation
5,4
6,0
11,3
12,6
13,7
17,3
26,0
32,3
33,4
38,6
41,3
44,7
47,7
48,7
49,0
57,0
58,3
60,7
63,7
66,7
67,4
72,4
73,3
74,0
75,7
78,4
80,6
81,3
82,0
87,7
88,4
89,4
92,7
95,6
96,3
98,10
100,7
101,7
103,0
104,3
106,0
107,4
111,7
112,0
115,7
119,4
121,1
123,8
124,7
128,3
132,3
134,7
136,0
137,3
138,4
139,3
140,7
142,7
143,0
148,0
149,0
150,6
151,0
154,0
158,7
162,0
164,7
166,0
178,3
180,4
188,0
192,0
193,4
196,3
202,0
208,7
209,3
210,3
214,3
217,6
222,0
225,3
229,7
236,3
242,6
244,6
253,6
255,7
257,0
259,0
263,3
266,4
277,7
285,3
291,7
293,0
295,3
313,1
314,3
318,0
320,7
321,6
322,0
325,6
327,7
331,6
333,7
341,0
342,7
344,4
348,0
350,0
357,3
364,3
368,4
372,7
376,7
380,0
386,1
390,7
393,3
396,0
398,0
401,0
404,6
409,6
410,3
411,6
419,7
423,0
428,3
436,6
440,6
442,3
443,7
445,7
447,7
449,7
450,0
452,7
454,7
457,3
458,7
465,7
467,7
468,3
470,3
471,0
472,0
473,4
478,0
481,4
482,3
486,3
487,7
493,7
498,7
503,3
504,3
505,6
508,0
509,2
513,4
515,7
518,7
519,4
524,4
531,4
533,0
539,3
544,3
549,0
550,4
558,7
562,0
571,4
572,3
573,3
574,7
576,7
577,0
579,0
587,7
588,0
590,1
598,3
599,3
601,3
602,6
605,3
607,6
610,6
612,0
613,4
616,7
621,6
622,0
624,7
630,0
634,3
636,7
639,3
640,7
641,7
647,3
648,7
649,0
651,6
652,7
659,3
661,0
662,6
663,7
667,3
670,2
671,3
674,7
675,6
679,0
684,6
687,0
688,7
692,3
695,7
699,6
703,7
705,0
708,7
711,7
717,6
720,4
725,7
726,4
731,6
732,0
733,4
734,7
737,7
751,7
753,7
754,3
757,7
758,0
769,0
770,3
774,7
778,7
784,4
790,7
793,4
795,7
799,6
802,0
803,4
804,7
808,4
812,7
814,6
815,7
817,7
820,0
821,4
823,4
829,3
831,4
836,7
837,4
839,3
845,0
847,7
850,7
853,7
859,3
868,6
870,6
873,7
875,3
878,6
880,4
